activity_id,assay_id,molregno,smiles,standard_type,mdck_value,units,assay_description,canonical_smiles,papp_cms_mdck,log10_mdck
13397411,974042,1572528,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)c(F)c2)cc(-c2nccc(=O)[nH]2)c1,permeability,13.0,ucm/s,Passive permeability across MDCK2 cells,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)c(F)c2)cc(-c2nccc(=O)[nH]2)c1,1.3e-05,-4.886056647693163
13397413,974042,1572537,Cc1cnc(-c2cc(Oc3cnc(C(=O)N(C)C)nc3)cc(OC(C)C)c2)[nH]c1=O,permeability,11.0,ucm/s,Passive permeability across MDCK2 cells,Cc1cnc(-c2cc(Oc3cnc(C(=O)N(C)C)nc3)cc(OC(C)C)c2)[nH]c1=O,1.1e-05,-4.958607314841775
13397416,974042,1572525,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2ncc(Cl)c(=O)[nH]2)c1,permeability,8.3,ucm/s,Passive permeability across MDCK2 cells,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2ncc(Cl)c(=O)[nH]2)c1,8.3e-06,-5.080921907623926
13397418,974042,1572529,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1,permeability,7.1,ucm/s,Passive permeability across MDCK2 cells,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1,7.099999999999999e-06,-5.1487416512809245
13397426,974042,1572521,Cc1cc(=O)[nH]c(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)n1,permeability,4.8,ucm/s,Passive permeability across MDCK2 cells,Cc1cc(=O)[nH]c(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)n1,4.8e-06,-5.318758762624413
13397427,974042,1572542,Cc1ccc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)nc1,permeability,4.4,ucm/s,Passive permeability across MDCK2 cells,Cc1ccc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)nc1,4.4e-06,-5.356547323513813
13397429,974042,1572522,CCc1cnc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)[nH]c1=O,permeability,4.0,ucm/s,Passive permeability across MDCK2 cells,CCc1cnc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)[nH]c1=O,4e-06,-5.3979400086720375
13397430,974042,1572524,COc1cnc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)[nH]c1=O,permeability,3.9,ucm/s,Passive permeability across MDCK2 cells,COc1cnc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)[nH]c1=O,3.9e-06,-5.4089353929735005
13397433,974042,1572541,CCS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(-c3nccc(=O)[nH]3)c2)cc1,permeability,2.8,ucm/s,Passive permeability across MDCK2 cells,CCS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(-c3nccc(=O)[nH]3)c2)cc1,2.8e-06,-5.552841968657781
13397440,974042,1572538,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N(C)C)cn2)cc(-c2nccc(=O)[nH]2)c1,permeability,2.2,ucm/s,Passive permeability across MDCK2 cells,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N(C)C)cn2)cc(-c2nccc(=O)[nH]2)c1,2.2e-06,-5.657577319177793
13397449,974042,1572540,CNS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(-c3ncc(C)c(=O)[nH]3)c2)cc1,permeability,1.6,ucm/s,Passive permeability across MDCK2 cells,CNS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(-c3ncc(C)c(=O)[nH]3)c2)cc1,1.6e-06,-5.795880017344075
13397457,974042,1572533,C[C@@H](CO)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1,permeability,0.81,ucm/s,Passive permeability across MDCK2 cells,C[C@@H](CO)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1,8.1e-07,-6.0915149811213505
13409318,976371,1575936,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](Cc4nn[nH]n4)CC3)cc1)CCO2,Papp,0.1,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](Cc4nn[nH]n4)CC3)cc1)CCO2,1e-07,-7.0
13409319,976371,1575935,CN(CC(=O)O)C(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,0.1,ucm/s,Apparent permeability of the compound in MDCK2 cells,CN(CC(=O)O)C(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,1e-07,-7.0
13409472,976371,1575895,CC(=O)N1CCC(c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,5.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,CC(=O)N1CCC(c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,4.9999999999999996e-06,-5.301029995663981
13409407,976371,1575908,Cc1noc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)n1,Papp,39.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Cc1noc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)n1,3.9e-05,-4.4089353929735005
13409414,976371,1575928,Cc1ccc(N2CCOc3ncnc(N)c3C2=O)cc1,Papp,33.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Cc1ccc(N2CCOc3ncnc(N)c3C2=O)cc1,3.2999999999999996e-05,-4.481486060122113
13409420,976371,1575929,CC(C)(C)c1ccc(N2CCOc3ncnc(N)c3C2=O)cc1,Papp,28.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,CC(C)(C)c1ccc(N2CCOc3ncnc(N)c3C2=O)cc1,2.8e-05,-4.552841968657781
13409422,976371,1575905,N#CC[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,27.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,N#CC[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,2.7e-05,-4.568636235841013
13409426,976371,1575889,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CCCC4)CC3)cc1)CCO2,Papp,24.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CCCC4)CC3)cc1)CCO2,2.4e-05,-4.619788758288394
13409428,976371,1575906,CC(C)(O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,23.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,CC(C)(O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,2.3e-05,-4.638272163982407
13409431,976371,1575913,Cc1noc(CC[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)n1,Papp,22.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Cc1noc(CC[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)n1,2.2e-05,-4.657577319177793
13409432,976371,1575893,COC1CCN(C(=O)C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)CC1,Papp,22.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,COC1CCN(C(=O)C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)CC1,2.2e-05,-4.657577319177793
13409433,976371,1575989,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)NC4CCCC4)CC3)cc1)CCO2,Papp,22.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)NC4CCCC4)CC3)cc1)CCO2,2.2e-05,-4.657577319177793
13409434,976371,1575898,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)C4CCCCC4)CC3)cc1)CCO2,Papp,21.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)C4CCCCC4)CC3)cc1)CCO2,2.1e-05,-4.6777807052660805
13409436,976371,1575902,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)c4ccccc4)CC3)cc1)CCO2,Papp,19.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)c4ccccc4)CC3)cc1)CCO2,1.8999999999999998e-05,-4.721246399047171
13409440,976371,1575937,COC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,17.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,COC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,1.7e-05,-4.769551078621726
13409441,976371,1575904,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)c4ccon4)CC3)cc1)CCO2,Papp,16.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)c4ccon4)CC3)cc1)CCO2,1.6e-05,-4.795880017344075
13409442,976371,1575896,CC(C)C(=O)N1CCC(c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,16.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,CC(C)C(=O)N1CCC(c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,1.6e-05,-4.795880017344075
13409445,976371,1575903,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)c4ccno4)CC3)cc1)CCO2,Papp,14.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)c4ccno4)CC3)cc1)CCO2,1.4e-05,-4.853871964321762
13409446,976371,1575939,CCNC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,13.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,CCNC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,1.3e-05,-4.886056647693163
13409449,976371,1575909,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)o1,Papp,12.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)o1,1.2e-05,-4.920818753952375
13409453,976371,1575910,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)s1,Papp,11.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)s1,1.1e-05,-4.958607314841775
13409454,976371,1575891,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CCOCC4)CC3)cc1)CCO2,Papp,11.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CCOCC4)CC3)cc1)CCO2,1.1e-05,-4.958607314841775
13409469,976371,1575911,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)[nH]1,Papp,6.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)[nH]1,6e-06,-5.221848749616356
13409470,976371,1575897,CCOCC(=O)N1CCC(c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,6.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,CCOCC(=O)N1CCC(c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,6e-06,-5.221848749616356
13409474,976371,1575888,CC(C)[C@H](CO)NC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,4.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,CC(C)[C@H](CO)NC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,4e-06,-5.3979400086720375
13409475,976371,1575938,NC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,4.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,NC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,4e-06,-5.3979400086720375
13409476,976371,1575934,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CCC(=O)O)CC3)cc1)CCO2,Papp,4.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CCC(=O)O)CC3)cc1)CCO2,4e-06,-5.3979400086720375
13409478,976371,1575899,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)C4CCOCC4)CC3)cc1)CCO2,Papp,3.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)C4CCOCC4)CC3)cc1)CCO2,3e-06,-5.522878745280337
13409484,976371,1575907,CC(C)(N)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,Papp,2.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,CC(C)(N)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,2e-06,-5.698970004336019
13409485,976371,1575892,CN1CCN(C(=O)C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)CC1=O,Papp,2.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,CN1CCN(C(=O)C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)CC1=O,2e-06,-5.698970004336019
13409486,976371,1575890,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CC[C@@H](O)C4)CC3)cc1)CCO2,Papp,2.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CC[C@@H](O)C4)CC3)cc1)CCO2,2e-06,-5.698970004336019
13409495,976371,1575900,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)[C@H]4CC[C@@H](O)CC4)CC3)cc1)CCO2,Papp,1.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc(C3CCN(C(=O)[C@H]4CC[C@@H](O)CC4)CC3)cc1)CCO2,1e-06,-6.0
13409496,976371,1179978,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,Papp,1.0,ucm/s,Apparent permeability of the compound in MDCK2 cells,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,1e-06,-6.0
13409497,976371,1575912,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)n1C,Papp,0.6,ucm/s,Apparent permeability of the compound in MDCK2 cells,Cc1nnc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)n1C,6e-07,-6.221848749616356
13435954,977537,1578307,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cc1)N1Cc2ccncc2C1,Papp,0.1,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cc1)N1Cc2ccncc2C1,1e-07,-7.0
13435955,977537,1578306,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3COC3)CC2)cc1)N1Cc2ccncc2C1,Papp,0.1,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3COC3)CC2)cc1)N1Cc2ccncc2C1,1e-07,-7.0
13435956,977537,1578299,CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,Papp,4.1,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,4.1e-06,-5.3872161432802645
13435957,977537,1578297,Nc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,Papp,0.5,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,Nc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,5e-07,-6.301029995663981
13435958,977537,1578296,Cc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,Papp,2.5,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,Cc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,2.4999999999999998e-06,-5.6020599913279625
13435959,977537,1578286,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1Cc2ccncc2C1,Papp,8.3,ucm/s,Apparent permeability across apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1Cc2ccncc2C1,8.3e-06,-5.080921907623926
13427467,978883,1579427,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cnc2nccn2c1,Papp,0.3,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cnc2nccn2c1,3e-07,-6.522878745280337
13427468,978883,1579425,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cnc2nccn2c1,Papp,5.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cnc2nccn2c1,4.9999999999999996e-06,-5.301029995663981
13428666,978883,1579424,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1ccc2nccn2c1,Papp,3.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1ccc2nccn2c1,3e-06,-5.522878745280337
13428667,978883,1579422,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1,Papp,12.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1,1.2e-05,-4.920818753952375
13428668,978883,1579420,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2ccncc2s1,Papp,8.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2ccncc2s1,8e-06,-5.096910013008056
13428669,978883,1579419,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cc2ccncc2s1,Papp,15.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cc2ccncc2s1,1.4999999999999999e-05,-4.823908740944319
13428670,978883,1579418,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cc2ccncc2o1,Papp,15.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cc2ccncc2o1,1.4999999999999999e-05,-4.823908740944319
13428671,978883,1579417,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2ccncc2o1,Papp,13.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2ccncc2o1,1.3e-05,-4.886056647693163
13428672,978883,1579415,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cc2cnccc2[nH]1,Papp,1.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cc2cnccc2[nH]1,1e-06,-6.0
13428673,978883,1579413,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cc2cnccc2[nH]1,Papp,12.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cc2cnccc2[nH]1,1.2e-05,-4.920818753952375
13428674,978883,1579442,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2cnccc2[nH]1,Papp,5.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2cnccc2[nH]1,4.9999999999999996e-06,-5.301029995663981
13428675,978883,573927,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,Papp,15.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,1.4999999999999999e-05,-4.823908740944319
13428676,978883,18696,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,Papp,10.0,10'6cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells at 10 uM by LC-MS/MS analysis,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,9.999999999999999e-06,-5.0
13475182,988626,1586104,O=c1[nH]ccc2c(NC3CCCC3)ncnc12,Papp,2.5,ucm/s,Apparent permeability of the compound from apical to basolateral side of MDCK cells,O=c1[nH]ccc2c(NC3CCCC3)ncnc12,2.4999999999999998e-06,-5.6020599913279625
13475248,988626,1586099,CCc1nc(N[C@@H]2CCC[C@@H]2C#N)c2cc[nH]c(=O)c2n1,Papp,0.6,ucm/s,Apparent permeability of the compound from apical to basolateral side of MDCK cells,CCc1nc(N[C@@H]2CCC[C@@H]2C#N)c2cc[nH]c(=O)c2n1,6e-07,-6.221848749616356
13475250,988626,1586098,N#C[C@H]1CCC[C@H]1Nc1nc(-c2cn[nH]c2)nc2c(=O)[nH]ccc12,Papp,0.2,ucm/s,Apparent permeability of the compound from apical to basolateral side of MDCK cells,N#C[C@H]1CCC[C@H]1Nc1nc(-c2cn[nH]c2)nc2c(=O)[nH]ccc12,2e-07,-6.698970004336019
13851542,1278991,6579,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,Papp,13.0,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM after 1 hr by LC/MS analysis,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1.3e-05,-4.886056647693163
13851631,1278991,258556,O=C1/C(=C/c2ccccc2)CNC/C1=C\c1ccccc1,Papp,5.74,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM after 1 hr by LC/MS analysis,O=C1/C(=C/c2ccccc2)CNC/C1=C\c1ccccc1,5.74e-06,-5.241088107602026
13851647,1278991,303542,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,Papp,0.6,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM after 1 hr by LC/MS analysis,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,6e-07,-6.221848749616356
13851648,1278991,258648,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CNC/C1=C\c1ccc([N+](=O)[O-])cc1,Papp,0.28,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM after 1 hr by LC/MS analysis,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CNC/C1=C\c1ccc([N+](=O)[O-])cc1,2.8e-07,-6.552841968657781
13865927,1282205,581814,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,Papp,0.35,ucm/s,Apparent permeability from apical to basolateral side in wild-type MDCK cells at 5 uM after 90 mins,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.5e-07,-6.455931955649724
13865928,1282205,1609330,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](OC(=O)N(C)C)C(=O)[C@]12C)C4(C)C,Papp,1.4,ucm/s,Apparent permeability from apical to basolateral side in wild-type MDCK cells at 5 uM after 90 mins,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](OC(=O)N(C)C)C(=O)[C@]12C)C4(C)C,1.4e-06,-5.853871964321762
